-1.9333333333333333e+00,9.7499999999999998e-01,5.1555555555555543e-01,8.0833333333333479e-02,1.0000000000000000e+00
-1.9344262295081966e+00,9.7540983606557374e-01,5.0739048642838003e-01,7.9548508465466586e-02,1.0000000000000000e+00
-1.9354838709677420e+00,9.7580645161290325e-01,4.9947970863683622e-01,7.8303850156087346e-02,1.0000000000000000e+00
-1.9365079365079365e+00,9.7619047619047616e-01,4.9181153943058703e-01,7.7097505668934391e-02,1.0000000000000000e+00
-1.9375000000000000e+00,9.7656250000000000e-01,4.8437500000000000e-01,7.5927734375000000e-02,1.0000000000000000e+00
-1.9384615384615385e+00,9.7692307692307689e-01,4.7715976331360949e-01,7.4792899408284194e-02,1.0000000000000000e+00
-1.9393939393939394e+00,9.7727272727272729e-01,4.7015610651974249e-01,7.3691460055096358e-02,1.0000000000000000e+00
-1.9402985074626866e+00,9.7761194029850751e-01,4.6335486745377552e-01,7.2621964802850977e-02,1.0000000000000000e+00
-1.9411764705882353e+00,9.7794117647058820e-01,4.5674740484429077e-01,7.1583044982699143e-02,1.0000000000000000e+00
-1.9420289855072463e+00,9.7826086956521741e-01,4.5032556185675304e-01,7.0573408947699937e-02,1.0000000000000000e+00
-1.9428571428571428e+00,9.7857142857142854e-01,4.4408163265306139e-01,6.9591836734694060e-02,1.0000000000000000e+00
-1.9436619718309860e+00,9.7887323943661975e-01,4.3800833168022163e-01,6.8637175163657915e-02,1.0000000000000000e+00
-1.9444444444444444e+00,9.7916666666666663e-01,4.3209876543209896e-01,6.7708333333333523e-02,1.0000000000000000e+00
-1.9452054794520548e+00,9.7945205479452058e-01,4.2634640645524485e-01,6.6804278476261802e-02,1.0000000000000000e+00
-1.9459459459459461e+00,9.7972972972972971e-01,4.2074506939371725e-01,6.5924032140248334e-02,1.0000000000000000e+00
-1.9466666666666668e+00,9.7999999999999998e-01,4.1528888888888815e-01,6.5066666666666870e-02,1.0000000000000000e+00
-1.9473684210526316e+00,9.8026315789473684e-01,4.0997229916897465e-01,6.4231301939058266e-02,1.0000000000000000e+00
-1.9480519480519480e+00,9.8051948051948057e-01,4.0479001517962571e-01,6.3417102378141035e-02,1.0000000000000000e+00
-1.9487179487179487e+00,9.8076923076923073e-01,3.9973701512163079e-01,6.2623274161735909e-02,1.0000000000000000e+00
-1.9493670886075949e+00,9.8101265822784811e-01,3.9480852427495627e-01,6.1849062650216204e-02,1.0000000000000000e+00
-1.9500000000000000e+00,9.8124999999999996e-01,3.9000000000000035e-01,6.1093750000000439e-02,1.0000000000000000e+00
-1.9506172839506173e+00,9.8148148148148151e-01,3.8530711781740584e-01,6.0356652949245373e-02,1.0000000000000000e+00
-1.9512195121951219e+00,9.8170731707317072e-01,3.8072575847709728e-01,5.9637120761451570e-02,1.0000000000000000e+00
-1.9518072289156627e+00,9.8192771084337349e-01,3.7625199593554892e-01,5.8934533313978667e-02,1.0000000000000000e+00
-1.9523809523809523e+00,9.8214285714285710e-01,3.7188208616780083e-01,5.8248299319728115e-02,1.0000000000000000e+00
-1.9529411764705882e+00,9.8235294117647054e-01,3.6761245674740528e-01,5.7577854671280508e-02,1.0000000000000000e+00
-1.9534883720930232e+00,9.8255813953488369e-01,3.6343969713358637e-01,5.6922660897782681e-02,1.0000000000000000e+00
-1.9540229885057472e+00,9.8275862068965514e-01,3.5936054961025193e-01,5.6282203725723824e-02,1.0000000000000000e+00
-1.9545454545454546e+00,9.8295454545454541e-01,3.5537190082644599e-01,5.5655991735537466e-02,1.0000000000000000e+00
-1.9550561797752808e+00,9.8314606741573030e-01,3.5147077389218617e-01,5.5043555106678806e-02,1.0000000000000000e+00
-1.9555555555555555e+00,9.8333333333333328e-01,3.4765432098765481e-01,5.4444444444444684e-02,1.0000000000000000e+00
-1.9560439560439560e+00,9.8351648351648346e-01,3.4391981644728947e-01,5.3858229682405750e-02,1.0000000000000000e+00
-1.9565217391304348e+00,9.8369565217391308e-01,3.4026465028355363e-01,5.3284499054819995e-02,1.0000000000000000e+00
-1.9569892473118280e+00,9.8387096774193550e-01,3.3668632211816368e-01,5.2722858133888266e-02,1.0000000000000000e+00
-1.9574468085106382e+00,9.8404255319148937e-01,3.3318243549117293e-01,5.2172928927116474e-02,1.0000000000000000e+00
-1.9578947368421054e+00,9.8421052631578942e-01,3.2975069252077494e-01,5.1634349030471517e-02,1.0000000000000000e+00
-1.9583333333333333e+00,9.8437500000000000e-01,3.2638888888888945e-01,5.1106770833333481e-02,1.0000000000000000e+00
-1.9587628865979381e+00,9.8453608247422686e-01,3.2309490912955741e-01,5.0589860771601040e-02,1.0000000000000000e+00
-1.9591836734693877e+00,9.8469387755102045e-01,3.1986672219908407e-01,5.0083298625572183e-02,1.0000000000000000e+00
-1.9595959595959596e+00,9.8484848484848486e-01,3.1670237730843820e-01,4.9586776859504238e-02,1.0000000000000000e+00
-1.9600000000000000e+00,9.8499999999999999e-01,3.1360000000000027e-01,4.9100000000000261e-02,1.0000000000000000e+00
-1.9603960396039604e+00,9.8514851485148514e-01,3.1055778845211279e-01,4.8622684050583322e-02,1.0000000000000000e+00
-1.9607843137254901e+00,9.8529411764705888e-01,3.0757400999615597e-01,4.8154555940022457e-02,1.0000000000000000e+00
-1.9611650485436893e+00,9.8543689320388350e-01,3.0464699783202925e-01,4.7695353002167949e-02,1.0000000000000000e+00
-1.9615384615384615e+00,9.8557692307692313e-01,3.0177514792899474e-01,4.7244822485206492e-02,1.0000000000000000e+00
-1.9619047619047618e+00,9.8571428571428577e-01,2.9895691609977393e-01,4.6802721088434765e-02,1.0000000000000000e+00
-1.9622641509433962e+00,9.8584905660377353e-01,2.9619081523673901e-01,4.6368814524742438e-02,1.0000000000000000e+00
-1.9626168224299065e+00,9.8598130841121501e-01,2.9347541269979915e-01,4.5942877107170613e-02,1.0000000000000000e+00
-1.9629629629629630e+00,9.8611111111111116e-01,2.9080932784636443e-01,4.5524691358024234e-02,1.0000000000000000e+00
-1.9633027522935780e+00,9.8623853211009171e-01,2.8819122969447020e-01,4.5114047639088009e-02,1.0000000000000000e+00
-1.9636363636363636e+00,9.8636363636363633e-01,2.8561983471074387e-01,4.4710743801653290e-02,1.0000000000000000e+00
-1.9639639639639639e+00,9.8648648648648651e-01,2.8309390471552692e-01,4.4314584855125384e-02,1.0000000000000000e+00
-1.9642857142857142e+00,9.8660714285714290e-01,2.8061224489795994e-01,4.3925382653060847e-02,1.0000000000000000e+00
-1.9646017699115044e+00,9.8672566371681414e-01,2.7817370193437274e-01,4.3542955595583341e-02,1.0000000000000000e+00
-1.9649122807017543e+00,9.8684210526315785e-01,2.7577716220375587e-01,4.3167128347184100e-02,1.0000000000000000e+00
-1.9652173913043478e+00,9.8695652173913040e-01,2.7342155009451813e-01,4.2797731568998298e-02,1.0000000000000000e+00
-1.9655172413793103e+00,9.8706896551724133e-01,2.7110582639714681e-01,4.2434601664685365e-02,1.0000000000000000e+00
-1.9658119658119657e+00,9.8717948717948723e-01,2.6882898677770550e-01,4.2077580539118850e-02,1.0000000000000000e+00
-1.9661016949152543e+00,9.8728813559322037e-01,2.6659006032749138e-01,4.1726515369146684e-02,1.0000000000000000e+00
-1.9663865546218486e+00,9.8739495798319332e-01,2.6438810818445102e-01,4.1381258385707081e-02,1.0000000000000000e+00
-1.9666666666666666e+00,9.8750000000000004e-01,2.6222222222222302e-01,4.1041666666666525e-02,1.0000000000000000e+00
-1.9669421487603307e+00,9.8760330578512401e-01,2.6009152380301809e-01,4.0707601939757858e-02,1.0000000000000000e+00
-1.9672131147540983e+00,9.8770491803278693e-01,2.5799516259070171e-01,4.0378930395054587e-02,1.0000000000000000e+00
-1.9674796747967480e+00,9.8780487804878048e-01,2.5593231542071482e-01,4.0055522506444466e-02,1.0000000000000000e+00
-1.9677419354838710e+00,9.8790322580645162e-01,2.5390218522372504e-01,3.9737252861602242e-02,1.0000000000000000e+00
-1.9680000000000000e+00,9.8799999999999999e-01,2.5190400000000024e-01,3.9424000000000035e-02,1.0000000000000000e+00
-1.9682539682539681e+00,9.8809523809523814e-01,2.4993701184177458e-01,3.9115646258503264e-02,1.0000000000000000e+00
-1.9685039370078741e+00,9.8818897637795278e-01,2.4800049600099155e-01,3.8812077624155179e-02,1.0000000000000000e+00
-1.9687500000000000e+00,9.8828125000000000e-01,2.4609375000000000e-01,3.8513183593750000e-02,1.0000000000000000e+00
-1.9689922480620154e+00,9.8837209302325579e-01,2.4421609278288606e-01,3.8218857039841424e-02,1.0000000000000000e+00
-1.9692307692307693e+00,9.8846153846153850e-01,2.4236686390532461e-01,3.7928994082840103e-02,1.0000000000000000e+00
-1.9694656488549618e+00,9.8854961832061072e-01,2.4054542276091176e-01,3.7643493968882447e-02,1.0000000000000000e+00
-1.9696969696969697e+00,9.8863636363636365e-01,2.3875114784205673e-01,3.7362258953167790e-02,1.0000000000000000e+00
-1.9699248120300752e+00,9.8872180451127822e-01,2.3698343603369323e-01,3.7085194188478325e-02,1.0000000000000000e+00
-1.9701492537313432e+00,9.8880597014925375e-01,2.3524170193807151e-01,3.6812207618623076e-02,1.0000000000000000e+00
-1.9703703703703703e+00,9.8888888888888893e-01,2.3352537722908126e-01,3.6543209876542936e-02,1.0000000000000000e+00
-1.9705882352941178e+00,9.8897058823529416e-01,2.3183391003460127e-01,3.6278114186851083e-02,1.0000000000000000e+00
-1.9708029197080292e+00,9.8905109489051091e-01,2.3016676434546299e-01,3.6016836272577409e-02,1.0000000000000000e+00
-1.9710144927536233e+00,9.8913043478260865e-01,2.2852341944969470e-01,3.5759294265911123e-02,1.0000000000000000e+00
-1.9712230215827338e+00,9.8920863309352514e-01,2.2690336939081862e-01,3.5505408622742311e-02,1.0000000000000000e+00
-1.9714285714285715e+00,9.8928571428571432e-01,2.2530612244897880e-01,3.5255102040816201e-02,1.0000000000000000e+00
-1.9716312056737588e+00,9.8936170212765961e-01,2.2373120064383112e-01,3.5008299381318345e-02,1.0000000000000000e+00
-1.9718309859154930e+00,9.8943661971830987e-01,2.2217813925808341e-01,3.4764927593731135e-02,1.0000000000000000e+00
-1.9720279720279721e+00,9.8951048951048948e-01,2.2064648638075166e-01,3.4524915643797241e-02,1.0000000000000000e+00
-1.9722222222222223e+00,9.8958333333333337e-01,2.1913580246913503e-01,3.4288194444444101e-02,1.0000000000000000e+00
-1.9724137931034482e+00,9.8965517241379308e-01,2.1764565992865678e-01,3.4054696789536557e-02,1.0000000000000000e+00
-1.9726027397260273e+00,9.8972602739726023e-01,2.1617564270970249e-01,3.3824357290298722e-02,1.0000000000000000e+00
-1.9727891156462585e+00,9.8979591836734693e-01,2.1472534592068143e-01,3.3597112314313740e-02,1.0000000000000000e+00
-1.9729729729729730e+00,9.8986486486486491e-01,2.1329437545653721e-01,3.3372899926953525e-02,1.0000000000000000e+00
-1.9731543624161074e+00,9.8993288590604023e-01,2.1188234764199781e-01,3.3151659835143066e-02,1.0000000000000000e+00
-1.9733333333333334e+00,9.8999999999999999e-01,2.1048888888888850e-01,3.2933333333333217e-02,1.0000000000000000e+00
-1.9735099337748345e+00,9.9006622516556286e-01,2.0911363536686919e-01,3.2717863251612161e-02,1.0000000000000000e+00
-1.9736842105263157e+00,9.9013157894736847e-01,2.0775623268698123e-01,3.2505193905816784e-02,1.0000000000000000e+00
-1.9738562091503269e+00,9.9019607843137258e-01,2.0641633559741907e-01,3.2295271049596196e-02,1.0000000000000000e+00
-1.9740259740259740e+00,9.9025974025974028e-01,2.0509360769101034e-01,3.2088041828301418e-02,1.0000000000000000e+00
-1.9741935483870967e+00,9.9032258064516132e-01,2.0378772112382987e-01,3.1883454734651380e-02,1.0000000000000000e+00
-1.9743589743589745e+00,9.9038461538461542e-01,2.0249835634450947e-01,3.1681459566074842e-02,1.0000000000000000e+00
-1.9745222929936306e+00,9.9044585987261147e-01,2.0122520183374576e-01,3.1482007383666452e-02,1.0000000000000000e+00
-1.9746835443037976e+00,9.9050632911392400e-01,1.9996795385354843e-01,3.1285050472681271e-02,1.0000000000000000e+00
-1.9748427672955975e+00,9.9056603773584906e-01,1.9872631620584624e-01,3.1090542304497221e-02,1.0000000000000000e+00
-1.9750000000000001e+00,9.9062499999999998e-01,1.9749999999999931e-01,3.0898437499999997e-02,1.0000000000000000e+00
-1.9751552795031055e+00,9.9068322981366463e-01,1.9628872342888043e-01,3.0708691794297565e-02,1.0000000000000000e+00
-1.9753086419753085e+00,9.9074074074074070e-01,1.9509221155311776e-01,3.0521262002743618e-02,1.0000000000000000e+00
-1.9754601226993864e+00,9.9079754601226999e-01,1.9391019609319193e-01,3.0336105988181098e-02,1.0000000000000000e+00
-1.9756097560975610e+00,9.9085365853658536e-01,1.9274241522903052e-01,3.0153182629387518e-02,1.0000000000000000e+00
-1.9757575757575758e+00,9.9090909090909096e-01,1.9158861340679470e-01,2.9972451790633143e-02,1.0000000000000000e+00
-1.9759036144578312e+00,9.9096385542168675e-01,1.9044854115256266e-01,2.9793874292350055e-02,1.0000000000000000e+00
-1.9760479041916168e+00,9.9101796407185627e-01,1.8932195489260972e-01,2.9617411882821309e-02,1.0000000000000000e+00
-1.9761904761904763e+00,9.9107142857142860e-01,1.8820861678004469e-01,2.9443027210884251e-02,1.0000000000000000e+00
-1.9763313609467457e+00,9.9112426035502954e-01,1.8710829452750175e-01,2.9270683799587218e-02,1.0000000000000000e+00
-1.9764705882352942e+00,9.9117647058823533e-01,1.8602076124567410e-01,2.9100346020761142e-02,1.0000000000000000e+00
-1.9766081871345029e+00,9.9122807017543857e-01,1.8494579528743885e-01,2.8931979070483612e-02,1.0000000000000000e+00
-1.9767441860465116e+00,9.9127906976744184e-01,1.8388318009735025e-01,2.8765548945375929e-02,1.0000000000000000e+00
-1.9768786127167630e+00,9.9132947976878616e-01,1.8283270406629012e-01,2.8601022419726285e-02,1.0000000000000000e+00
-1.9770114942528736e+00,9.9137931034482762e-01,1.8179416039106860e-01,2.8438367023384439e-02,1.0000000000000000e+00
-1.9771428571428571e+00,9.9142857142857144e-01,1.8076734693877591e-01,2.8277551020408062e-02,1.0000000000000000e+00
-1.9659090909090908e+00,9.8863636363636365e-01,2.6807851239669483e-01,3.3574380165289339e-02,1.0000000000000000e+00
-1.9661016949152543e+00,9.8870056497175141e-01,2.6659006032749138e-01,3.3387596156915229e-02,1.0000000000000000e+00
-1.9662921348314606e+00,9.8876404494382020e-01,2.6511804065143352e-01,3.3202878424441661e-02,1.0000000000000000e+00
-1.9664804469273742e+00,9.8882681564245811e-01,2.6366218282825188e-01,3.3020192877875075e-02,1.0000000000000000e+00
-1.9666666666666666e+00,9.8888888888888893e-01,2.6222222222222302e-01,3.2839506172839393e-02,1.0000000000000000e+00
-1.9668508287292819e+00,9.8895027624309395e-01,2.6079789994200353e-01,3.2660785690302188e-02,1.0000000000000000e+00
-1.9670329670329669e+00,9.8901098901098905e-01,2.5938896268566680e-01,3.2483999516966434e-02,1.0000000000000000e+00
-1.9672131147540983e+00,9.8907103825136611e-01,2.5799516259070171e-01,3.2309116426289267e-02,1.0000000000000000e+00
-1.9673913043478262e+00,9.8913043478260865e-01,2.5661625708884628e-01,3.2136105860113784e-02,1.0000000000000000e+00
-1.9675675675675677e+00,9.8918918918918919e-01,2.5525200876552145e-01,3.1964937910883971e-02,1.0000000000000000e+00
-1.9677419354838710e+00,9.8924731182795700e-01,2.5390218522372504e-01,3.1795583304428228e-02,1.0000000000000000e+00
-1.9679144385026739e+00,9.8930481283422456e-01,2.5256655895221408e-01,3.1628013383282458e-02,1.0000000000000000e+00
-1.9680851063829787e+00,9.8936170212765961e-01,2.5124490719782699e-01,3.1462200090538253e-02,1.0000000000000000e+00
-1.9682539682539681e+00,9.8941798941798942e-01,2.4993701184177458e-01,3.1298115954200498e-02,1.0000000000000000e+00
-1.9684210526315788e+00,9.8947368421052628e-01,2.4864265927977916e-01,3.1135734072022254e-02,1.0000000000000000e+00
-1.9685863874345551e+00,9.8952879581151831e-01,2.4736164030591207e-01,3.0975028096817663e-02,1.0000000000000000e+00
-1.9687500000000000e+00,9.8958333333333337e-01,2.4609375000000000e-01,3.0815972222221780e-02,1.0000000000000000e+00
-1.9689119170984455e+00,9.8963730569948183e-01,2.4483878761846042e-01,3.0658541168890548e-02,1.0000000000000000e+00
-1.9690721649484537e+00,9.8969072164948457e-01,2.4359655648846765e-01,3.0502710171112658e-02,1.0000000000000000e+00
-1.9692307692307693e+00,9.8974358974358978e-01,2.4236686390532461e-01,3.0348454963839474e-02,1.0000000000000000e+00
-1.9693877551020409e+00,9.8979591836734693e-01,2.4114952103290235e-01,3.0195751770095938e-02,1.0000000000000000e+00
-1.9695431472081217e+00,9.8984771573604058e-01,2.3994434280708155e-01,3.0044577288773532e-02,1.0000000000000000e+00
-1.9696969696969697e+00,9.8989898989898994e-01,2.3875114784205673e-01,2.9894908682787002e-02,1.0000000000000000e+00
-1.9698492462311559e+00,9.8994974874371855e-01,2.3756975833943517e-01,2.9746723567587025e-02,1.0000000000000000e+00
-1.9700000000000000e+00,9.8999999999999999e-01,2.3640000000000019e-01,2.9600000000000248e-02,1.0000000000000000e+00
-1.9701492537313432e+00,9.9004975124378114e-01,2.3524170193807151e-01,2.9454716467413818e-02,1.0000000000000000e+00
-1.9702970297029703e+00,9.9009900990099009e-01,2.3409469659837293e-01,2.9310851877266959e-02,1.0000000000000000e+00
-1.9704433497536946e+00,9.9014778325123154e-01,2.3295881967531337e-01,2.9168385546846306e-02,1.0000000000000000e+00
-1.9705882352941178e+00,9.9019607843137258e-01,2.3183391003460127e-01,2.9027297193387057e-02,1.0000000000000000e+00
-1.9707317073170731e+00,9.9024390243902438e-01,2.3071980963712097e-01,2.8887566924449756e-02,1.0000000000000000e+00
-1.9708737864077670e+00,9.9029126213592233e-01,2.2961636346498246e-01,2.8749175228579494e-02,1.0000000000000000e+00
-1.9710144927536233e+00,9.9033816425120769e-01,2.2852341944969470e-01,2.8612102966230377e-02,1.0000000000000000e+00
-1.9711538461538463e+00,9.9038461538461542e-01,2.2744082840236607e-01,2.8476331360946645e-02,1.0000000000000000e+00
-1.9712918660287082e+00,9.9043062200956933e-01,2.2636844394587979e-01,2.8341841990797281e-02,1.0000000000000000e+00
-1.9714285714285715e+00,9.9047619047619051e-01,2.2530612244897880e-01,2.8208616780045253e-02,1.0000000000000000e+00
-1.9715639810426540e+00,9.9052132701421802e-01,2.2425372296219817e-01,2.8076637991060471e-02,1.0000000000000000e+00
-1.9716981132075471e+00,9.9056603773584906e-01,2.2321110715557219e-01,2.7945888216447019e-02,1.0000000000000000e+00
-1.9718309859154930e+00,9.9061032863849763e-01,2.2217813925808341e-01,2.7816350371399377e-02,1.0000000000000000e+00
-1.9719626168224300e+00,9.9065420560747663e-01,2.2115468599877636e-01,2.7688007686260702e-02,1.0000000000000000e+00
-1.9720930232558140e+00,9.9069767441860468e-01,2.2014061654948555e-01,2.7560843699296615e-02,1.0000000000000000e+00
-1.9722222222222223e+00,9.9074074074074070e-01,2.1913580246913503e-01,2.7434842249657407e-02,1.0000000000000000e+00
-1.9723502304147464e+00,9.9078341013824889e-01,2.1814011764955801e-01,2.7309987470534182e-02,1.0000000000000000e+00
-1.9724770642201834e+00,9.9082568807339455e-01,2.1715343826277295e-01,2.7186263782509507e-02,1.0000000000000000e+00
-1.9726027397260273e+00,9.9086757990867580e-01,2.1617564270970249e-01,2.7063655887075024e-02,1.0000000000000000e+00
-1.9727272727272727e+00,9.9090909090909096e-01,2.1520661157024842e-01,2.6942148760330204e-02,1.0000000000000000e+00
-1.9728506787330318e+00,9.9095022624434392e-01,2.1424622755471762e-01,2.6821727646853984e-02,1.0000000000000000e+00
-1.9729729729729730e+00,9.9099099099099097e-01,2.1329437545653721e-01,2.6702378053729572e-02,1.0000000000000000e+00
-1.9730941704035874e+00,9.9103139013452912e-01,2.1235094210621630e-01,2.6584085744736547e-02,1.0000000000000000e+00
-1.9732142857142858e+00,9.9107142857142860e-01,2.1141581632652987e-01,2.6466836734693563e-02,1.0000000000000000e+00
-1.9733333333333334e+00,9.9111111111111116e-01,2.1048888888888850e-01,2.6350617283950349e-02,1.0000000000000000e+00
-1.9734513274336283e+00,9.9115044247787609e-01,2.0957005247082811e-01,2.6235413893022426e-02,1.0000000000000000e+00
-1.9735682819383260e+00,9.9118942731277537e-01,2.0865920161462465e-01,2.6121213297366296e-02,1.0000000000000000e+00
-1.9736842105263157e+00,9.9122807017543857e-01,2.0775623268698123e-01,2.6008002462296394e-02,1.0000000000000000e+00
-1.9737991266375545e+00,9.9126637554585151e-01,2.0686104383974419e-01,2.5895768578021297e-02,1.0000000000000000e+00
